YearofBirth,Gender,Ethnicity,Child'sFirstName,Count,Rank
2015,FEMALE,ASIANANDPACIFICISLANDER,Kelly,17,36
2015,FEMALE,ASIANANDPACIFICISLANDER,Alisha,17,36
2015,FEMALE,ASIANANDPACIFICISLANDER,Hanna,17,36
2015,FEMALE,ASIANANDPACIFICISLANDER,Arianna,17,36
2015,FEMALE,ASIANANDPACIFICISLANDER,Aleena,16,37
2015,FEMALE,ASIANANDPACIFICISLANDER,Irene,16,37
2015,FEMALE,ASIANANDPACIFICISLANDER,Nina,16,37
2015,FEMALE,ASIANANDPACIFICISLANDER,Amber,16,37
2015,FEMALE,ASIANANDPACIFICISLANDER,Shirley,16,37
2015,FEMALE,ASIANANDPACIFICISLANDER,Sabrina,16,37
2015,FEMALE,ASIANANDPACIFICISLANDER,Zoey,15,38
2015,FEMALE,ASIANANDPACIFICISLANDER,Emilia,15,38
2015,FEMALE,ASIANANDPACIFICISLANDER,Elina,15,38
2015,FEMALE,ASIANANDPACIFICISLANDER,Harper,15,38
2015,FEMALE,ASIANANDPACIFICISLANDER,Isabelle,15,38
2015,FEMALE,ASIANANDPACIFICISLANDER,Anika,15,38
2015,FEMALE,ASIANANDPACIFICISLANDER,Elsa,15,38
2015,FEMALE,ASIANANDPACIFICISLANDER,Mariam,14,39
2015,FEMALE,ASIANANDPACIFICISLANDER,Leela,14,39
2015,FEMALE,ASIANANDPACIFICISLANDER,Jannat,14,39
2015,FEMALE,ASIANANDPACIFICISLANDER,Celine,14,39
2015,FEMALE,ASIANANDPACIFICISLANDER,Nabiha,14,39
2015,FEMALE,ASIANANDPACIFICISLANDER,Eileen,13,40
2015,FEMALE,ASIANANDPACIFICISLANDER,Arisha,13,40
2015,FEMALE,ASIANANDPACIFICISLANDER,Samaira,13,40
2015,FEMALE,ASIANANDPACIFICISLANDER,Ruby,13,40
2015,FEMALE,ASIANANDPACIFICISLANDER,Queena,13,40
2015,FEMALE,ASIANANDPACIFICISLANDER,Lucy,13,40
2015,FEMALE,ASIANANDPACIFICISLANDER,Alexandra,13,40
2015,FEMALE,ASIANANDPACIFICISLANDER,Amanda,13,40
2015,FEMALE,ASIANANDPACIFICISLANDER,Winnie,13,40
2015,FEMALE,ASIANANDPACIFICISLANDER,Angel,13,40
2015,FEMALE,ASIANANDPACIFICISLANDER,Janice,13,40
2015,FEMALE,ASIANANDPACIFICISLANDER,Aiza,13,40
2015,FEMALE,ASIANANDPACIFICISLANDER,Jocelyn,13,40
2015,FEMALE,ASIANANDPACIFICISLANDER,Caroline,13,40
2015,FEMALE,ASIANANDPACIFICISLANDER,Joy,12,41
2015,FEMALE,ASIANANDPACIFICISLANDER,Lauren,12,41
2015,FEMALE,ASIANANDPACIFICISLANDER,Luna,12,41
2015,FEMALE,ASIANANDPACIFICISLANDER,Inaaya,12,41
2015,FEMALE,ASIANANDPACIFICISLANDER,Savannah,12,41
2015,FEMALE,ASIANANDPACIFICISLANDER,Jessie,12,41
2015,FEMALE,ASIANANDPACIFICISLANDER,Tanisha,12,41
2015,FEMALE,ASIANANDPACIFICISLANDER,Elaine,12,41
2015,FEMALE,ASIANANDPACIFICISLANDER,Joyce,12,41
2015,FEMALE,ASIANANDPACIFICISLANDER,Alexis,12,41
2015,FEMALE,ASIANANDPACIFICISLANDER,Lena,12,41
2015,FEMALE,ASIANANDPACIFICISLANDER,Sienna,12,41
2015,FEMALE,ASIANANDPACIFICISLANDER,Madeline,12,41
2015,FEMALE,ASIANANDPACIFICISLANDER,Annabelle,12,41
2015,FEMALE,ASIANANDPACIFICISLANDER,Jennifer,12,41
2015,FEMALE,ASIANANDPACIFICISLANDER,Lydia,12,41
2015,FEMALE,ASIANANDPACIFICISLANDER,Eliana,12,41
2015,FEMALE,ASIANANDPACIFICISLANDER,Katie,12,41
2015,FEMALE,ASIANANDPACIFICISLANDER,Kira,12,41
2015,FEMALE,ASIANANDPACIFICISLANDER,Alyssa,11,42
2015,FEMALE,ASIANANDPACIFICISLANDER,Mira,11,42
2015,FEMALE,ASIANANDPACIFICISLANDER,Diana,11,42
2015,FEMALE,ASIANANDPACIFICISLANDER,Raina,11,42
2015,FEMALE,ASIANANDPACIFICISLANDER,Aarya,11,42
2015,FEMALE,ASIANANDPACIFICISLANDER,Sylvia,11,42
2015,FEMALE,ASIANANDPACIFICISLANDER,Aizah,11,42
2015,FEMALE,ASIANANDPACIFICISLANDER,Erica,11,42
2015,FEMALE,ASIANANDPACIFICISLANDER,Emaan,11,42
2015,FEMALE,ASIANANDPACIFICISLANDER,Hafsa,11,42
2015,FEMALE,ASIANANDPACIFICISLANDER,Haniya,11,42
2015,FEMALE,ASIANANDPACIFICISLANDER,Elise,11,42
2015,FEMALE,ASIANANDPACIFICISLANDER,Giselle,11,42
2015,FEMALE,ASIANANDPACIFICISLANDER,Maliha,11,42
2015,FEMALE,ASIANANDPACIFICISLANDER,Cecilia,11,42
2015,FEMALE,ASIANANDPACIFICISLANDER,Eleanor,11,42
2015,FEMALE,ASIANANDPACIFICISLANDER,Jannatul,11,42
2015,FEMALE,ASIANANDPACIFICISLANDER,Karina,11,42
2015,FEMALE,ASIANANDPACIFICISLANDER,Riley,10,43
2015,FEMALE,ASIANANDPACIFICISLANDER,Layla,10,43
2015,FEMALE,ASIANANDPACIFICISLANDER,Anisa,10,43
2015,FEMALE,ASIANANDPACIFICISLANDER,Clara,10,43
2015,FEMALE,ASIANANDPACIFICISLANDER,Lisa,10,43
2015,FEMALE,ASIANANDPACIFICISLANDER,Samantha,10,43
2015,FEMALE,ASIANANDPACIFICISLANDER,Josephine,10,43
2015,FEMALE,ASIANANDPACIFICISLANDER,Megan,10,43
2015,FEMALE,ASIANANDPACIFICISLANDER,Isla,10,43
2015,FEMALE,ASIANANDPACIFICISLANDER,Isabel,10,43
2015,FEMALE,ASIANANDPACIFICISLANDER,Khloe,10,43
2015,FEMALE,ASIANANDPACIFICISLANDER,Anabia,10,43
2015,FEMALE,ASIANANDPACIFICISLANDER,Christine,10,43
2015,FEMALE,ASIANANDPACIFICISLANDER,Jacqueline,10,43
2015,FEMALE,ASIANANDPACIFICISLANDER,Tina,10,43
2015,FEMALE,ASIANANDPACIFICISLANDER,Scarlett,10,43
2015,FEMALE,ASIANANDPACIFICISLANDER,Skylar,10,43
2015,FEMALE,ASIANANDPACIFICISLANDER,Priscilla,10,43
2015,FEMALE,ASIANANDPACIFICISLANDER,Mahnoor,10,43
2015,FEMALE,ASIANANDPACIFICISLANDER,Karen,10,43
2015,FEMALE,ASIANANDPACIFICISLANDER,Noor,10,43
2015,FEMALE,ASIANANDPACIFICISLANDER,Ariel,10,43
2015,FEMALE,BLACKNONHISPANIC,Madison,128,1
2015,FEMALE,BLACKNONHISPANIC,Skylar,91,2
2015,FEMALE,BLACKNONHISPANIC,Ava,87,3
2015,FEMALE,BLACKNONHISPANIC,Olivia,82,4
2015,FEMALE,BLACKNONHISPANIC,Mia,61,5
2015,FEMALE,BLACKNONHISPANIC,Taylor,56,6
2015,FEMALE,BLACKNONHISPANIC,Aaliyah,56,6
2015,FEMALE,BLACKNONHISPANIC,Chloe,56,6
2015,FEMALE,BLACKNONHISPANIC,Savannah,53,7
2015,FEMALE,BLACKNONHISPANIC,Kylie,52,8
2015,FEMALE,BLACKNONHISPANIC,London,51,9
2015,FEMALE,BLACKNONHISPANIC,Riley,50,10
2015,FEMALE,BLACKNONHISPANIC,Serenity,47,11
2015,FEMALE,BLACKNONHISPANIC,Leah,47,11
2015,FEMALE,BLACKNONHISPANIC,Kayla,44,12
2015,FEMALE,BLACKNONHISPANIC,Peyton,44,12
2015,FEMALE,BLACKNONHISPANIC,Zoe,38,13
2015,FEMALE,BLACKNONHISPANIC,Nyla,38,13
2015,FEMALE,BLACKNONHISPANIC,Brielle,37,14
2015,FEMALE,BLACKNONHISPANIC,Autumn,37,14
2015,FEMALE,BLACKNONHISPANIC,Faith,36,15
2015,FEMALE,BLACKNONHISPANIC,Gabriella,36,15
2015,FEMALE,BLACKNONHISPANIC,Zoey,34,16
2015,FEMALE,BLACKNONHISPANIC,Abigail,34,16
2015,FEMALE,BLACKNONHISPANIC,Makayla,34,16
2015,FEMALE,BLACKNONHISPANIC,Arianna,34,16
2015,FEMALE,BLACKNONHISPANIC,Layla,34,16
2015,FEMALE,BLACKNONHISPANIC,Aria,33,17
2015,FEMALE,BLACKNONHISPANIC,Khloe,32,18
2015,FEMALE,BLACKNONHISPANIC,Zuri,32,18
2015,FEMALE,BLACKNONHISPANIC,Emily,31,19
2015,FEMALE,BLACKNONHISPANIC,Sarah,30,20
2015,FEMALE,BLACKNONHISPANIC,Amelia,30,20
2015,FEMALE,BLACKNONHISPANIC,Gabrielle,30,20
2015,FEMALE,BLACKNONHISPANIC,Aisha,29,21
2015,FEMALE,BLACKNONHISPANIC,Nia,29,21
2015,FEMALE,BLACKNONHISPANIC,Morgan,29,21
2015,FEMALE,BLACKNONHISPANIC,Fatima,29,21
2015,FEMALE,BLACKNONHISPANIC,Mariam,29,21
2015,FEMALE,BLACKNONHISPANIC,Victoria,29,21
2015,FEMALE,BLACKNONHISPANIC,Nevaeh,29,21
2015,FEMALE,BLACKNONHISPANIC,Aminata,29,21
2015,FEMALE,BLACKNONHISPANIC,Ariel,28,22
2015,FEMALE,BLACKNONHISPANIC,Kennedy,28,22
2015,FEMALE,BLACKNONHISPANIC,Fatoumata,28,22
2015,FEMALE,BLACKNONHISPANIC,Alyssa,27,23
2015,FEMALE,BLACKNONHISPANIC,Naomi,27,23
2015,FEMALE,BLACKNONHISPANIC,Aubrey,27,23
2015,FEMALE,BLACKNONHISPANIC,Sophia,27,23
2015,FEMALE,BLACKNONHISPANIC,Isabelle,27,23
2015,FEMALE,BLACKNONHISPANIC,Amiyah,26,24
2015,FEMALE,BLACKNONHISPANIC,Sarai,26,24
2015,FEMALE,BLACKNONHISPANIC,Elizabeth,26,24
2015,FEMALE,BLACKNONHISPANIC,Hailey,26,24
2015,FEMALE,BLACKNONHISPANIC,Amina,25,25
2015,FEMALE,BLACKNONHISPANIC,Leilani,25,25
2015,FEMALE,BLACKNONHISPANIC,Laila,25,25
2015,FEMALE,BLACKNONHISPANIC,Nylah,25,25
2015,FEMALE,BLACKNONHISPANIC,Lauren,24,26
2015,FEMALE,BLACKNONHISPANIC,Paige,24,26
2015,FEMALE,BLACKNONHISPANIC,Maya,23,27
2015,FEMALE,BLACKNONHISPANIC,Isabella,23,27
2015,FEMALE,BLACKNONHISPANIC,Kali,23,27
2015,FEMALE,BLACKNONHISPANIC,Jada,23,27
2015,FEMALE,BLACKNONHISPANIC,Arielle,22,28
2015,FEMALE,BLACKNONHISPANIC,Malia,22,28
2015,FEMALE,BLACKNONHISPANIC,McKenzie,22,28
2015,FEMALE,BLACKNONHISPANIC,Kaylee,22,28
2015,FEMALE,BLACKNONHISPANIC,Ariana,22,28
2015,FEMALE,BLACKNONHISPANIC,Grace,22,28
2015,FEMALE,BLACKNONHISPANIC,Brianna,21,29
2015,FEMALE,BLACKNONHISPANIC,Sydney,21,29
2015,FEMALE,BLACKNONHISPANIC,Trinity,21,29
2015,FEMALE,BLACKNONHISPANIC,Harmony,20,30
2015,FEMALE,BLACKNONHISPANIC,Londyn,20,30
2015,FEMALE,BLACKNONHISPANIC,Avery,20,30
2015,FEMALE,BLACKNONHISPANIC,Jade,20,30
2015,FEMALE,BLACKNONHISPANIC,Zara,20,30
2015,FEMALE,BLACKNONHISPANIC,Heaven,19,31
2015,FEMALE,BLACKNONHISPANIC,Amirah,19,31
2015,FEMALE,BLACKNONHISPANIC,Michelle,19,31
2015,FEMALE,BLACKNONHISPANIC,Jordyn,19,31
2015,FEMALE,BLACKNONHISPANIC,Milan,19,31
2015,FEMALE,BLACKNONHISPANIC,Esther,18,32
2015,FEMALE,BLACKNONHISPANIC,Mya,18,32
2015,FEMALE,BLACKNONHISPANIC,Mariah,18,32
2015,FEMALE,BLACKNONHISPANIC,Lyric,18,32
2015,FEMALE,BLACKNONHISPANIC,Skyla,18,32
2015,FEMALE,BLACKNONHISPANIC,Destiny,18,32
2015,FEMALE,BLACKNONHISPANIC,Jayla,18,32
2015,FEMALE,BLACKNONHISPANIC,Amaya,18,32
2015,FEMALE,BLACKNONHISPANIC,Kyla,18,32
2015,FEMALE,BLACKNONHISPANIC,Chelsea,18,32
2015,FEMALE,BLACKNONHISPANIC,Jasmine,18,32
2015,FEMALE,BLACKNONHISPANIC,Maliyah,18,32
2015,FEMALE,BLACKNONHISPANIC,Mariama,18,32
2015,FEMALE,BLACKNONHISPANIC,Amira,17,33
2015,FEMALE,BLACKNONHISPANIC,Bintou,17,33
2015,FEMALE,BLACKNONHISPANIC,Janiyah,17,33
2015,FEMALE,BLACKNONHISPANIC,Journey,17,33
2015,FEMALE,BLACKNONHISPANIC,Emma,17,33
2015,FEMALE,BLACKNONHISPANIC,Tori,17,33
2015,FEMALE,BLACKNONHISPANIC,Malaysia,17,33
2015,FEMALE,BLACKNONHISPANIC,Eva,17,33
2015,FEMALE,BLACKNONHISPANIC,Paris,16,34
2015,FEMALE,BLACKNONHISPANIC,Alana,16,34
2015,FEMALE,BLACKNONHISPANIC,Aniyah,16,34
2015,FEMALE,BLACKNONHISPANIC,Genesis,16,34
2015,FEMALE,BLACKNONHISPANIC,Kimora,16,34
2015,FEMALE,BLACKNONHISPANIC,Bella,16,34
2015,FEMALE,BLACKNONHISPANIC,Aliyah,16,34
2015,FEMALE,BLACKNONHISPANIC,Imani,16,34
2015,FEMALE,BLACKNONHISPANIC,Skyler,15,35
2015,FEMALE,BLACKNONHISPANIC,Mikayla,15,35
2015,FEMALE,BLACKNONHISPANIC,Skye,15,35
2015,FEMALE,BLACKNONHISPANIC,Gianna,15,35
2015,FEMALE,BLACKNONHISPANIC,Samara,15,35
2015,FEMALE,BLACKNONHISPANIC,Nova,15,35
2015,FEMALE,BLACKNONHISPANIC,Hawa,15,35
2015,FEMALE,BLACKNONHISPANIC,Egypt,15,35
2015,FEMALE,BLACKNONHISPANIC,Summer,15,35
2015,FEMALE,BLACKNONHISPANIC,Miracle,15,35
2015,FEMALE,BLACKNONHISPANIC,Melanie,14,36
2015,FEMALE,BLACKNONHISPANIC,Hannah,14,36
2015,FEMALE,BLACKNONHISPANIC,Dakota,14,36
2015,FEMALE,BLACKNONHISPANIC,Charlotte,14,36
2015,FEMALE,BLACKNONHISPANIC,Sanai,14,36
2015,FEMALE,BLACKNONHISPANIC,Zendaya,13,37
2015,FEMALE,BLACKNONHISPANIC,Christina,13,37
2015,FEMALE,BLACKNONHISPANIC,Leila,13,37
2015,FEMALE,BLACKNONHISPANIC,Aissatou,13,37
2015,FEMALE,BLACKNONHISPANIC,Ariah,13,37
2015,FEMALE,BLACKNONHISPANIC,Nala,12,38
2015,FEMALE,BLACKNONHISPANIC,Wynter,12,38
2015,FEMALE,BLACKNONHISPANIC,Milani,12,38
2015,FEMALE,BLACKNONHISPANIC,Cali,12,38
2015,FEMALE,BLACKNONHISPANIC,Mackenzie,12,38
2015,FEMALE,BLACKNONHISPANIC,Amara,12,38
2015,FEMALE,BLACKNONHISPANIC,Aicha,12,38
2015,FEMALE,BLACKNONHISPANIC,Zahra,12,38
2015,FEMALE,BLACKNONHISPANIC,Amia,12,38
2015,FEMALE,BLACKNONHISPANIC,Marley,12,38
2015,FEMALE,BLACKNONHISPANIC,Sanaa,12,38
2015,FEMALE,BLACKNONHISPANIC,Kadiatou,12,38
2015,FEMALE,BLACKNONHISPANIC,Ashley,12,38
2015,FEMALE,BLACKNONHISPANIC,Kaliyah,12,38
2015,FEMALE,BLACKNONHISPANIC,Kelsey,12,38
2015,FEMALE,BLACKNONHISPANIC,Sariah,11,39
2015,FEMALE,BLACKNONHISPANIC,Danielle,11,39
2015,FEMALE,BLACKNONHISPANIC,Kaitlyn,11,39
2015,FEMALE,BLACKNONHISPANIC,Oumou,11,39
2015,FEMALE,BLACKNONHISPANIC,Kailee,11,39
2015,FEMALE,BLACKNONHISPANIC,Erin,11,39
2015,FEMALE,BLACKNONHISPANIC,Fatou,11,39
2015,FEMALE,BLACKNONHISPANIC,Alani,11,39
2015,FEMALE,BLACKNONHISPANIC,Taliyah,11,39
2015,FEMALE,BLACKNONHISPANIC,Zahara,11,39
2015,FEMALE,BLACKNONHISPANIC,Samantha,11,39
2015,FEMALE,BLACKNONHISPANIC,Ariella,11,39
2015,FEMALE,BLACKNONHISPANIC,Brooke,11,39
2015,FEMALE,BLACKNONHISPANIC,Lauryn,11,39
2015,FEMALE,BLACKNONHISPANIC,Samiyah,11,39
2015,FEMALE,BLACKNONHISPANIC,Zariah,11,39
2015,FEMALE,BLACKNONHISPANIC,Tiana,10,40
2015,FEMALE,BLACKNONHISPANIC,Lily,10,40
2015,FEMALE,BLACKNONHISPANIC,Royal,10,40
2015,FEMALE,BLACKNONHISPANIC,Athena,10,40
2015,FEMALE,BLACKNONHISPANIC,Jayda,10,40
2015,FEMALE,BLACKNONHISPANIC,Angel,10,40
2015,FEMALE,BLACKNONHISPANIC,Sky,10,40
2015,FEMALE,BLACKNONHISPANIC,Julia,10,40
2015,FEMALE,BLACKNONHISPANIC,Anaya,10,40
2015,FEMALE,BLACKNONHISPANIC,Sariyah,10,40
2015,FEMALE,BLACKNONHISPANIC,Saige,10,40
2015,FEMALE,BLACKNONHISPANIC,Brooklyn,10,40
2015,FEMALE,BLACKNONHISPANIC,Alexandria,10,40
2015,FEMALE,BLACKNONHISPANIC,Amber,10,40
2015,FEMALE,BLACKNONHISPANIC,Shiloh,10,40
2015,FEMALE,BLACKNONHISPANIC,Joy,10,40
2015,FEMALE,BLACKNONHISPANIC,Eden,10,40
2015,FEMALE,BLACKNONHISPANIC,Jordan,10,40
2015,FEMALE,BLACKNONHISPANIC,Mila,10,40
2015,FEMALE,BLACKNONHISPANIC,Janiya,10,40
2015,FEMALE,HISPANIC,Isabella,307,1
2015,FEMALE,HISPANIC,Sophia,269,2
2015,FEMALE,HISPANIC,Mia,257,3
2015,FEMALE,HISPANIC,Emma,196,4
2015,FEMALE,HISPANIC,Camila,180,5
2015,FEMALE,HISPANIC,Sofia,178,6
2015,FEMALE,HISPANIC,Abigail,143,7
2015,FEMALE,HISPANIC,Ashley,138,8
2015,FEMALE,HISPANIC,Emily,137,9
2015,FEMALE,HISPANIC,Madison,120,10
2015,FEMALE,HISPANIC,Victoria,118,11
2015,FEMALE,HISPANIC,Alexa,105,12
2015,FEMALE,HISPANIC,Leah,102,13
2015,FEMALE,HISPANIC,Valentina,99,14
2015,FEMALE,HISPANIC,Scarlett,95,15
2015,FEMALE,HISPANIC,Olivia,94,16
2015,FEMALE,HISPANIC,Brianna,93,17
2015,FEMALE,HISPANIC,Ariana,93,17
2015,FEMALE,HISPANIC,Samantha,90,18
2015,FEMALE,HISPANIC,Allison,88,19
2015,FEMALE,HISPANIC,Kimberly,88,19
2015,FEMALE,HISPANIC,Genesis,85,20
2015,FEMALE,HISPANIC,Hailey,84,21
2015,FEMALE,HISPANIC,Melanie,84,21
2015,FEMALE,HISPANIC,Zoe,80,22
2015,FEMALE,HISPANIC,Amy,78,23
2015,FEMALE,HISPANIC,Ava,76,24
2015,FEMALE,HISPANIC,Elizabeth,74,25
2015,FEMALE,HISPANIC,Chloe,72,26
2015,FEMALE,HISPANIC,Arianna,70,27
2015,FEMALE,HISPANIC,Kaylee,69,28
2015,FEMALE,HISPANIC,Alaia,67,29
2015,FEMALE,HISPANIC,Kylie,66,30
2015,FEMALE,HISPANIC,Amelia,65,31
2015,FEMALE,HISPANIC,Sarah,64,32
2015,FEMALE,HISPANIC,Aaliyah,62,33
2015,FEMALE,HISPANIC,Gabriella,61,34
2015,FEMALE,HISPANIC,Daniela,60,35
2015,FEMALE,HISPANIC,Emely,56,36
2015,FEMALE,HISPANIC,Delilah,56,36
2015,FEMALE,HISPANIC,Savannah,55,37
2015,FEMALE,HISPANIC,Gabriela,54,38
2015,FEMALE,HISPANIC,Bella,53,39
2015,FEMALE,HISPANIC,Penelope,52,40
2015,FEMALE,HISPANIC,Valerie,52,40
2015,FEMALE,HISPANIC,Nicole,52,40
2015,FEMALE,HISPANIC,Adriana,51,41
2015,FEMALE,HISPANIC,Layla,50,42
2015,FEMALE,HISPANIC,Zoey,49,43
2015,FEMALE,HISPANIC,Katherine,48,44
2015,FEMALE,HISPANIC,Jade,48,44
2015,FEMALE,HISPANIC,Andrea,48,44
2015,FEMALE,HISPANIC,Luna,47,45
2015,FEMALE,HISPANIC,Mila,47,45
2015,FEMALE,HISPANIC,Maya,46,46
2015,FEMALE,HISPANIC,Isabel,45,47
2015,FEMALE,HISPANIC,Maria,44,48
2015,FEMALE,HISPANIC,Aubrey,44,48
2015,FEMALE,HISPANIC,Eva,43,49
2015,FEMALE,HISPANIC,Juliette,43,49
2015,FEMALE,HISPANIC,Michelle,42,50
2015,FEMALE,HISPANIC,Grace,42,50
2015,FEMALE,HISPANIC,Charlotte,42,50
2015,FEMALE,HISPANIC,Amaya,41,51
2015,FEMALE,HISPANIC,Avery,40,52
2015,FEMALE,HISPANIC,Eliana,39,53
2015,FEMALE,HISPANIC,Alina,39,53
2015,FEMALE,HISPANIC,Evelyn,38,54
2015,FEMALE,HISPANIC,Diana,38,54
2015,FEMALE,HISPANIC,Skylar,38,54
2015,FEMALE,HISPANIC,Angelina,37,55
2015,FEMALE,HISPANIC,Khloe,37,55
2015,FEMALE,HISPANIC,Kayla,37,55
2015,FEMALE,HISPANIC,Riley,36,56
2015,FEMALE,HISPANIC,Valeria,36,56
2015,FEMALE,HISPANIC,Aylin,36,56
2015,FEMALE,HISPANIC,Ana,36,56
2015,FEMALE,HISPANIC,Melany,34,57
2015,FEMALE,HISPANIC,Jayleen,34,57
2015,FEMALE,HISPANIC,Stephanie,33,58
2015,FEMALE,HISPANIC,Chelsea,33,58
2015,FEMALE,HISPANIC,Amanda,32,59
2015,FEMALE,HISPANIC,Leslie,32,59
2015,FEMALE,HISPANIC,Serenity,32,59
2015,FEMALE,HISPANIC,Kiara,32,59
2015,FEMALE,HISPANIC,Jazmin,31,60
2015,FEMALE,HISPANIC,Leilani,31,60
2015,FEMALE,HISPANIC,Vanessa,31,60
2015,FEMALE,HISPANIC,Alyssa,30,61
2015,FEMALE,HISPANIC,Lucia,30,61
2015,FEMALE,HISPANIC,Gianna,30,61
2015,FEMALE,HISPANIC,Natalie,30,61
2015,FEMALE,HISPANIC,Naomi,30,61
2015,FEMALE,HISPANIC,Kaitlyn,29,62
2015,FEMALE,HISPANIC,Amber,29,62
2015,FEMALE,HISPANIC,Mya,29,62
2015,FEMALE,HISPANIC,Sarai,29,62
2015,FEMALE,HISPANIC,Athena,29,62
2015,FEMALE,HISPANIC,Juliet,28,63
2015,FEMALE,HISPANIC,Jasmine,28,63
2015,FEMALE,HISPANIC,Lia,28,63
2015,FEMALE,HISPANIC,Elena,27,64
2015,FEMALE,HISPANIC,Danna,27,64
2015,FEMALE,HISPANIC,Ella,26,65
2015,FEMALE,HISPANIC,Hannah,26,65
2015,FEMALE,HISPANIC,Madelyn,26,65
2015,FEMALE,HISPANIC,Violet,26,65
2015,FEMALE,HISPANIC,Aurora,26,65
2015,FEMALE,HISPANIC,Briana,25,66
2015,FEMALE,HISPANIC,Maia,25,66
2015,FEMALE,HISPANIC,Brittany,25,66
2015,FEMALE,HISPANIC,Yaretzi,25,66
2015,FEMALE,HISPANIC,Sophie,24,67
2015,FEMALE,HISPANIC,Alexandra,24,67
2015,FEMALE,HISPANIC,Alana,24,67
2015,FEMALE,HISPANIC,Jennifer,24,67
2015,FEMALE,HISPANIC,Melissa,24,67
2015,FEMALE,HISPANIC,Karen,23,68
2015,FEMALE,HISPANIC,Sara,23,68
2015,FEMALE,HISPANIC,Natalia,23,68
2015,FEMALE,HISPANIC,Ximena,23,68
2015,FEMALE,HISPANIC,Lizbeth,23,68
2015,FEMALE,HISPANIC,Alison,23,68
2015,FEMALE,HISPANIC,Aria,22,69
2015,FEMALE,HISPANIC,Liliana,22,69
2015,FEMALE,HISPANIC,Angelica,22,69
2015,FEMALE,HISPANIC,Kamila,22,69
2015,FEMALE,HISPANIC,Juliana,22,69
2015,FEMALE,HISPANIC,Jaylene,22,69
2015,FEMALE,HISPANIC,Nylah,22,69
2015,FEMALE,HISPANIC,Jayla,21,70
2015,FEMALE,HISPANIC,Melody,20,71
2015,FEMALE,HISPANIC,Esther,20,71
2015,FEMALE,HISPANIC,Julianna,20,71
2015,FEMALE,HISPANIC,Analia,20,71
2015,FEMALE,HISPANIC,Ariel,20,71
2015,FEMALE,HISPANIC,London,20,71
2015,FEMALE,HISPANIC,Autumn,20,71
2015,FEMALE,HISPANIC,Giselle,19,72
2015,FEMALE,HISPANIC,Dayana,19,72
2015,FEMALE,HISPANIC,Selena,19,72
2015,FEMALE,HISPANIC,Nathaly,19,72
2015,FEMALE,HISPANIC,Leila,19,72
2015,FEMALE,HISPANIC,Luciana,19,72
2015,FEMALE,HISPANIC,Lily,19,72
2015,FEMALE,HISPANIC,Julia,19,72
2015,FEMALE,HISPANIC,Alondra,19,72
2015,FEMALE,HISPANIC,Jessica,19,72
2015,FEMALE,HISPANIC,Miranda,19,72
2015,FEMALE,HISPANIC,Eileen,18,73
2015,FEMALE,HISPANIC,Mariah,18,73
2015,FEMALE,HISPANIC,Alice,18,73
2015,FEMALE,HISPANIC,Aliyah,18,73
2015,FEMALE,HISPANIC,Jocelyn,18,73
2015,FEMALE,HISPANIC,April,18,73
2015,FEMALE,HISPANIC,Isabelle,18,73
2015,FEMALE,HISPANIC,Audrey,18,73
2015,FEMALE,HISPANIC,Guadalupe,18,73
2015,FEMALE,HISPANIC,Laila,17,74
2015,FEMALE,HISPANIC,Aileen,17,74
2015,FEMALE,HISPANIC,Faith,17,74
2015,FEMALE,HISPANIC,Alejandra,17,74
2015,FEMALE,HISPANIC,Jacqueline,17,74
2015,FEMALE,HISPANIC,Kelly,17,74
2015,FEMALE,HISPANIC,Emilia,17,74
2015,FEMALE,HISPANIC,Karla,17,74
2015,FEMALE,HISPANIC,Daniella,17,74
2015,FEMALE,HISPANIC,Angelique,16,75
2015,FEMALE,HISPANIC,Antonella,16,75
2015,FEMALE,HISPANIC,Lauren,16,75
2015,FEMALE,HISPANIC,Aubree,16,75
2015,FEMALE,HISPANIC,Jazlyn,16,75
2015,FEMALE,HISPANIC,Sarahi,16,75
2015,FEMALE,HISPANIC,Mackenzie,16,75
2015,FEMALE,HISPANIC,Julissa,16,75
2015,FEMALE,HISPANIC,Sherlyn,16,75
2015,FEMALE,HISPANIC,Helen,15,76
2015,FEMALE,HISPANIC,Shirley,15,76
2015,FEMALE,HISPANIC,Jaylin,15,76
2015,FEMALE,HISPANIC,Skyla,15,76
2015,FEMALE,HISPANIC,Rose,15,76
2015,FEMALE,HISPANIC,Adrianna,15,76
2015,FEMALE,HISPANIC,Catalina,15,76
2015,FEMALE,HISPANIC,Scarlet,15,76
2015,FEMALE,HISPANIC,Mariana,15,76
2015,FEMALE,HISPANIC,Destiny,15,76
2015,FEMALE,HISPANIC,Alicia,15,76
2015,FEMALE,HISPANIC,Mikaela,15,76
2015,FEMALE,HISPANIC,Stacy,15,76
2015,FEMALE,HISPANIC,Rosa,15,76
2015,FEMALE,HISPANIC,Nathalie,15,76
2015,FEMALE,HISPANIC,Perla,15,76
2015,FEMALE,HISPANIC,Alisson,15,76
2015,FEMALE,HISPANIC,Keyla,15,76
2015,FEMALE,HISPANIC,Daisy,15,76
2015,FEMALE,HISPANIC,Jaylee,15,76
2015,FEMALE,HISPANIC,Keily,14,77
2015,FEMALE,HISPANIC,Anna,14,77
2015,FEMALE,HISPANIC,Bianca,14,77
